"Date", "Numbers", "Winners", "Total Payout"
"1/10/2006","023 Evening","4148","$315,320"
"1/9/2006","630 Midday","1723","$191,770"
"1/9/2006","783 Evening","2429","$196,550"
"1/8/2006","792 Evening","2730","$223,270"
"1/7/2006","571 Midday","2800","$230,530"
"1/7/2006","347 Evening","2904","$306,420"
"1/6/2006","912 Midday","4458","$433,000"
"1/6/2006","943 Evening","2617","$228,850"
"1/5/2006","371 Midday","3395","$325,090"
"1/5/2006","878 Evening","1137","$194,750"
"1/4/2006","486 Midday","1722","$147,440"
"1/4/2006","339 Evening","1025","$175,060"
"1/3/2006","557 Midday","1501","$235,370"
"1/3/2006","163 Evening","3852","$280,450"
"1/2/2006","355 Midday","1297","$216,120"
"1/2/2006","205 Evening","3580","$391,010"
"1/1/2006","132 Evening","9529","$665,460"
"12/31/2005","339 Midday","1566","$298,640"
"12/31/2005","578 Evening","1741","$158,410"
"12/30/2005","967 Midday","13810","$1,117,350"
"12/30/2005","371 Evening","5094","$475,490"
"12/29/2005","578 Midday","1929","$177,380"
"12/29/2005","938 Evening","2629","$260,940"
"12/28/2005","216 Midday","2605","$303,520"
"12/28/2005","638 Evening","3011","$354,080"
"12/27/2005","428 Midday","3700","$448,280"
"12/27/2005","114 Evening","1926","$378,700"
"12/26/2005","609 Midday","1661","$215,480"
"12/26/2005","792 Evening","3370","$272,640"
"12/25/2005","447 Evening","1638","$331,390"
"12/24/2005","411 Midday","3578","$673,280"
"12/24/2005","049 Evening","1792","$134,560"
"12/23/2005","467 Midday","2850","$317,090"
"12/23/2005","876 Evening","6124","$571,680"
"12/22/2005","833 Midday","1636","$299,770"
"12/22/2005","183 Evening","6440","$473,420"
"12/21/2005","920 Midday","2640","$290,200"
"12/21/2005","641 Evening","6150","$660,670"
"12/20/2005","545 Midday","1386","$226,110"
"12/20/2005","881 Evening","3612","$604,040"
"12/19/2005","436 Midday","1319","$116,190"
"12/19/2005","136 Evening","5428","$476,940"
"12/18/2005","516 Evening","7454","$1,157,430"
"12/17/2005","065 Midday","2204","$179,630"
"12/17/2005","409 Evening","2524","$303,900"
"12/16/2005","022 Midday","3044","$503,630"
"12/16/2005","343 Evening","1552","$268,480"
"12/15/2005","486 Midday","2138","$193,310"
"12/15/2005","709 Evening","3180","$383,530"
"12/14/2005","173 Midday","5784","$528,090"
"12/14/2005","592 Evening","3413","$258,230"
"12/13/2005","111 Midday","10891","$3,805,500"
"12/13/2005","504 Evening","1859","$203,040"
"12/12/2005","825 Midday","2204","$225,900"
"12/12/2005","770 Evening","1636","$316,070"
"12/11/2005","465 Evening","4884","$493,710"
"12/10/2005","233 Midday","2498","$420,350"
"12/10/2005","800 Evening","2059","$460,750"
"12/9/2005","436 Midday","2833","$251,220"
"12/9/2005","657 Evening","5442","$454,140"
"12/8/2005","612 Midday","4364","$503,380"
"12/8/2005","321 Evening","17120","$1,840,590"
"12/7/2005","448 Midday","923","$165,090"
"12/7/2005","251 Evening","4868","$386,830"
"12/6/2005","040 Midday","1452","$192,090"
"12/6/2005","861 Evening","2888","$222,730"
"12/5/2005","305 Midday","1973","$206,550"
"12/5/2005","831 Evening","4405","$563,430"
"12/4/2005","872 Evening","3300","$269,480"
"12/3/2005","011 Midday","8567","$1,180,880"
"12/3/2005","271 Evening","6018","$416,580"
"12/2/2005","151 Midday","3497","$561,910"
"12/2/2005","002 Evening","2922","$400,410"
"12/1/2005","710 Midday","3183","$387,960"
"12/1/2005","172 Evening","11222","$860,150"
"11/30/2005","337 Midday","2116","$395,940"
"11/30/2005","887 Evening","1446","$262,030"
"11/29/2005","204 Midday","2966","$321,700"
"11/29/2005","743 Evening","2214","$269,330"
"11/28/2005","572 Midday","3000","$226,800"
"11/28/2005","272 Evening","3059","$538,880"
"11/27/2005","844 Evening","1356","$218,440"
"11/26/2005","385 Midday","3235","$327,900"
"11/26/2005","519 Evening","3913","$501,030"
"11/25/2005","587 Midday","2222","$215,350"
"11/25/2005","795 Evening","3161","$261,690"
"11/24/2005","590 Midday","997","$78,260"
"11/24/2005","183 Evening","3689","$294,120"
"11/23/2005","566 Midday","1001","$168,080"
"11/23/2005","463 Evening","2451","$213,860"
"11/22/2005","825 Midday","1972","$203,510"
"11/22/2005","487 Evening","2415","$239,280"
"11/21/2005","197 Midday","1827","$147,810"
"11/21/2005","723 Evening","6034","$819,530"
"11/20/2005","094 Evening","2060","$139,180"
"11/19/2005","747 Midday","1318","$266,600"
"11/19/2005","431 Evening","5138","$490,150"
"11/18/2005","965 Midday","2324","$238,810"
"11/18/2005","495 Evening","2456","$242,860"
"11/17/2005","286 Midday","2461","$208,730"
"11/17/2005","960 Evening","2035","$153,650"
"11/16/2005","377 Midday","1321","$234,940"
"11/16/2005","776 Evening","1453","$244,510"
"11/15/2005","184 Midday","2448","$184,950"
"11/15/2005","503 Evening","3130","$303,030"
"11/14/2005","405 Midday","3308","$342,590"
"11/14/2005","987 Evening","4581","$424,190"
"11/13/2005","059 Evening","1317","$105,460"
"11/12/2005","285 Midday","3421","$372,350"
"11/12/2005","584 Evening","2250","$183,510"
"11/11/2005","175 Midday","3763","$436,280"
"11/11/2005","603 Evening","2746","$261,330"
"11/10/2005","523 Midday","2199","$253,220"
"11/10/2005","513 Evening","5266","$647,060"
"11/9/2005","196 Midday","2490","$219,550"
"11/9/2005","950 Evening","1822","$157,880"
"11/8/2005","197 Midday","3995","$307,260"
"11/8/2005","740 Evening","2475","$205,470"
"11/7/2005","888 Midday","14737","$5,389,750"
"11/7/2005","426 Evening","4229","$430,790"
"11/6/2005","912 Evening","4132","$407,160"
"11/5/2005","347 Midday","2583","$294,320"
"11/5/2005","325 Evening","3683","$376,130"
"11/4/2005","052 Midday","2376","$153,630"
"11/4/2005","163 Evening","4139","$333,280"
"11/3/2005","626 Midday","1275","$237,890"
"11/3/2005","158 Evening","4938","$542,640"
"11/2/2005","804 Midday","2022","$211,620"
"11/2/2005","542 Evening","4338","$423,640"
"11/1/2005","236 Midday","2762","$286,260"
"11/1/2005","126 Evening","4139","$464,730"
"10/31/2005","958 Midday","120","$9,460"
"10/31/2005","870 Evening","1530","$142,520"
"10/30/2005","736 Evening","3108","$314,200"
"10/29/2005","143 Midday","6526","$586,640"
"10/29/2005","867 Evening","5261","$500,810"
"10/28/2005","565 Midday","886","$163,550"
"10/28/2005","075 Evening","2120","$148,370"
"10/27/2005","882 Midday","1113","$157,870"
"10/27/2005","823 Evening","3314","$339,950"
"10/26/2005","727 Midday","1934","$435,150"
"10/26/2005","291 Evening","4764","$382,290"
"10/25/2005","189 Midday","2150","$201,800"
"10/25/2005","501 Evening","3025","$275,780"
"10/24/2005","591 Midday","3132","$254,230"
"10/24/2005","427 Evening","3019","$384,260"
"10/23/2005","302 Evening","3241","$349,910"
"10/22/2005","945 Midday","1896","$177,060"
"10/22/2005","783 Evening","2281","$198,920"
"10/21/2005","904 Midday","2058","$217,660"
"10/21/2005","613 Evening","5616","$781,950"
"10/20/2005","054 Midday","1343","$104,420"
"10/20/2005","369 Evening","2766","$364,710"
"10/19/2005","662 Midday","871","$144,590"
"10/19/2005","625 Evening","3562","$377,690"
"10/18/2005","573 Midday","3219","$266,220"
"10/18/2005","584 Evening","1764","$155,410"
"10/17/2005","238 Midday","1996","$195,540"
"10/17/2005","633 Evening","1266","$203,320"
"10/16/2005","384 Evening","2309","$240,684"
"10/15/2005","642 Midday","4735","$561,300"
"10/15/2005","721 Evening","7237","$997,128"
"10/14/2005","469 Midday","1609","$185,088"
"10/14/2005","408 Evening","2667","$350,592"
"10/13/2005","288 Midday","1116","$213,960"
"10/13/2005","522 Evening","2703","$626,976"
"10/12/2005","864 Midday","1528","$154,236"
"10/12/2005","046 Evening","2864","$246,060"
"10/11/2005","098 Midday","2204","$194,760"
"10/11/2005","443 Evening","1138","$220,632"
"10/10/2005","669 Midday","1000","$227,712"
"10/10/2005","238 Evening","2391","$298,704"
"10/9/2005","302 Evening","3099","$362,610"
"10/8/2005","899 Midday","1155","$202,340"
"10/8/2005","473 Evening","3778","$348,680"
"10/7/2005","664 Midday","1227","$214,830"
"10/7/2005","401 Evening","4821","$471,620"
"10/6/2005","882 Midday","1339","$210,310"
"10/6/2005","816 Evening","3749","$448,460"
"10/5/2005","544 Midday","1564","$250,970"
"10/5/2005","521 Evening","3512","$371,120"
"10/4/2005","919 Midday","2632","$515,210"
"10/4/2005","443 Evening","1397","$233,850"
"10/3/2005","606 Midday","1157","$217,440"
"10/3/2005","019 Evening","4038","$276,730"
"10/2/2005","279 Evening","3281","$314,810"
"10/1/2005","004 Midday","1554","$207,990"
"10/1/2005","937 Evening","1701","$136,860"
"9/30/2005","349 Midday","1993","$223,590"
"9/30/2005","211 Evening","7592","$1,451,300"
"9/29/2005","759 Midday","1349","$140,230"
"9/29/2005","308 Evening","3556","$384,050"
"9/28/2005","336 Midday","883","$169,010"
"9/28/2005","641 Evening","4067","$394,970"
"9/27/2005","841 Midday","1755","$137,400"
"9/27/2005","959 Evening","869","$143,480"
"9/26/2005","206 Midday","1619","$214,630"
"9/26/2005","122 Evening","6540","$1,205,960"
"9/25/2005","549 Evening","1857","$187,560"
"9/24/2005","203 Midday","3313","$283,920"
"9/24/2005","251 Evening","4792","$442,810"
"9/23/2005","299 Midday","1273","$205,000"
"9/23/2005","906 Evening","2424","$259,530"
"9/22/2005","950 Midday","1329","$109,230"
"9/22/2005","504 Evening","3143","$361,360"
"9/21/2005","281 Midday","2263","$176,180"
"9/21/2005","973 Evening","1724","$149,020"
"9/20/2005","579 Midday","2425","$296,410"
"9/20/2005","342 Evening","3397","$287,180"
"9/19/2005","475 Midday","1819","$159,700"
"9/19/2005","553 Evening","1135","$181,990"
"9/18/2005","476 Evening","2638","$255,920"
"9/17/2005","844 Midday","1344","$218,230"
"9/17/2005","086 Evening","2269","$152,240"
"9/16/2005","841 Midday","2857","$216,010"
"9/16/2005","107 Evening","3640","$563,250"
"9/15/2005","684 Midday","1375","$108,200"
"9/15/2005","339 Evening","1037","$183,570"
"9/14/2005","626 Midday","1312","$270,470"
"9/14/2005","109 Evening","5536","$774,220"
"9/13/2005","176 Midday","3070","$289,990"
"9/13/2005","039 Evening","1622","$114,590"
"9/12/2005","735 Midday","3285","$312,190"
"9/12/2005","585 Evening","1129","$201,150"
"9/11/2005","271 Evening","7249","$491,860"
"9/10/2005","846 Midday","2207","$211,220"
"9/10/2005","062 Evening","2422","$174,880"
"9/9/2005","480 Midday","2311","$203,100"
"9/9/2005","643 Evening","2579","$263,220"
"9/8/2005","048 Midday","2450","$189,720"
"9/8/2005","340 Evening","4753","$441,380"
"9/7/2005","972 Midday","3380","$275,630"
"9/7/2005","854 Evening","2184","$219,590"
"9/6/2005","000 Midday","9130","$3,100,000"
"9/6/2005","937 Evening","2254","$228,870"
"9/5/2005","659 Midday","1684","$151,480"
"9/5/2005","261 Evening","2153","$164,220"
"9/4/2005","850 Evening","2314","$194,370"
"9/3/2005","011 Midday","5233","$709,400"
"9/3/2005","497 Evening","2294","$207,810"
"9/2/2005","684 Midday","2255","$201,920"
"9/2/2005","218 Evening","3740","$356,450"
"9/1/2005","855 Midday","1269","$201,530"
"9/1/2005","421 Evening","5468","$616,630"
"8/31/2005","218 Midday","4111","$520,810"
"8/31/2005","812 Evening","3192","$394,170"
"8/30/2005","030 Midday","1866","$283,580"
"8/30/2005","105 Evening","4064","$450,460"
"8/29/2005","261 Midday","2004","$147,850"
"8/29/2005","196 Evening","2138","$176,420"
"8/28/2005","082 Evening","3457","$226,280"
"8/27/2005","305 Midday","2439","$280,690"
"8/27/2005","071 Evening","3311","$220,640"
"8/26/2005","106 Midday","2770","$286,500"
"8/26/2005","884 Evening","1521","$239,950"
"8/25/2005","502 Midday","1834","$159,360"
"8/25/2005","234 Evening","3339","$350,460"
"8/24/2005","988 Midday","1083","$176,930"
"8/24/2005","074 Evening","1833","$126,190"
"8/23/2005","278 Midday","1631","$161,380"
"8/23/2005","417 Evening","3613","$399,150"
"8/22/2005","566 Midday","827","$146,450"
"8/22/2005","797 Evening","1130","$193,760"
"8/21/2005","381 Evening","6157","$494,980"
"8/20/2005","475 Midday","2625","$219,220"
"8/20/2005","833 Evening","1299","$202,700"
"8/19/2005","167 Midday","4551","$411,760"
"8/19/2005","366 Evening","1367","$248,010"
"8/18/2005","832 Midday","2998","$257,800"
"8/18/2005","511 Evening","2764","$542,100"
"8/17/2005","683 Midday","2619","$207,550"
"8/17/2005","427 Evening","3588","$454,430"
"8/16/2005","833 Midday","1023","$162,340"
"8/16/2005","641 Evening","3156","$323,370"
"8/15/2005","309 Midday","1561","$181,900"
"8/15/2005","325 Evening","3206","$348,920"
"8/14/2005","621 Evening","4119","$391,520"
"8/13/2005","422 Midday","3522","$653,100"
"8/13/2005","897 Evening","5109","$416,910"
"8/12/2005","491 Midday","4695","$383,600"
"8/12/2005","573 Evening","5361","$436,650"
"8/11/2005","320 Midday","4135","$604,490"
"8/11/2005","446 Evening","1374","$232,150"
"8/10/2005","469 Midday","1306","$144,960"
"8/10/2005","102 Evening","6944","$648,060"
"8/9/2005","025 Midday","2680","$220,610"
"8/9/2005","027 Evening","2385","$169,140"
"8/8/2005","929 Midday","964","$181,440"
"8/8/2005","942 Evening","3256","$236,700"
"8/7/2005","804 Evening","4773","$569,240"
"8/6/2005","841 Midday","2158","$183,030"
"8/6/2005","400 Evening","1800","$359,130"
"8/5/2005","506 Midday","2559","$299,180"
"8/5/2005","198 Evening","3129","$279,890"
"8/4/2005","692 Midday","1919","$142,010"
"8/4/2005","484 Evening","1322","$243,700"
"8/3/2005","184 Midday","3283","$264,780"
"8/3/2005","271 Evening","5990","$423,550"
"8/2/2005","432 Midday","3919","$384,690"
"8/2/2005","954 Evening","3169","$338,280"
"8/1/2005","461 Midday","3136","$236,820"
"8/1/2005","054 Evening","4729","$323,540"
"7/31/2005","986 Evening","2179","$208,180"
"7/30/2005","013 Midday","5714","$417,390"
"7/30/2005","445 Evening","2299","$432,120"
"7/29/2005","287 Midday","2500","$202,270"
"7/29/2005","595 Evening","1330","$228,030"
"7/28/2005","363 Midday","1160","$212,120"
"7/28/2005","767 Evening","1479","$271,010"
"7/27/2005","131 Midday","1785","$294,340"
"7/27/2005","322 Evening","2586","$421,040"
"7/26/2005","169 Midday","2687","$315,370"
"7/26/2005","355 Evening","1245","$214,750"
"7/25/2005","741 Midday","4523","$431,000"
"7/25/2005","829 Evening","2133","$223,880"
"7/24/2005","223 Evening","2933","$529,110"
"7/23/2005","131 Midday","3700","$643,860"
"7/23/2005","530 Evening","4234","$563,350"
"7/22/2005","905 Midday","2778","$270,910"
"7/22/2005","750 Evening","1928","$221,880"
"7/21/2005","834 Midday","2116","$200,600"
"7/21/2005","299 Evening","1046","$177,560"
"7/20/2005","668 Midday","956","$180,140"
"7/20/2005","271 Evening","8809","$632,000"
"7/19/2005","101 Midday","8365","$1,869,320"
"7/19/2005","959 Evening","831","$130,440"
"7/18/2005","361 Midday","4800","$380,910"
"7/18/2005","762 Evening","3852","$372,920"
"7/17/2005","416 Evening","3990","$463,250"
"7/16/2005","115 Midday","3150","$591,740"
"7/16/2005","007 Evening","2460","$428,140"
"7/15/2005","334 Midday","1160","$209,110"
"7/15/2005","142 Evening","10414","$917,890"
"7/14/2005","292 Midday","1121","$157,940"
"7/14/2005","018 Evening","4292","$310,600"
"7/13/2005","435 Midday","2038","$161,540"
"7/13/2005","963 Evening","2328","$225,780"
"7/12/2005","995 Midday","896","$150,580"
"7/12/2005","507 Evening","1737","$166,900"
"7/11/2005","532 Midday","3223","$300,450"
"7/11/2005","290 Evening","2438","$235,050"
"7/10/2005","998 Evening","1927","$340,070"
"7/9/2005","992 Midday","2080","$333,510"
"7/9/2005","740 Evening","3007","$289,630"
"7/8/2005","000 Midday","9488","$3,183,500"
"7/8/2005","312 Evening","14361","$1,515,680"
"7/7/2005","383 Midday","1955","$395,200"
"7/7/2005","844 Evening","1858","$307,630"
"7/6/2005","833 Midday","1268","$182,240"
"7/6/2005","748 Evening","2098","$218,060"
"7/5/2005","429 Midday","1387","$175,860"
"7/5/2005","338 Evening","1111","$204,110"
"7/4/2005","565 Midday","729","$118,870"
"7/4/2005","207 Evening","2705","$283,240"
"7/3/2005","691 Evening","3043","$244,770"
"7/2/2005","962 Midday","2747","$215,290"
"7/2/2005","400 Evening","2479","$527,520"
"7/1/2005","633 Midday","1866","$304,440"
"7/1/2005","531 Evening","4743","$527,130"
"6/30/2005","534 Midday","2743","$246,020"
"6/30/2005","492 Evening","2710","$226,960"
"6/29/2005","610 Midday","2333","$268,100"
"6/29/2005","525 Evening","1975","$434,290"
"6/28/2005","381 Midday","4657","$400,520"
"6/28/2005","933 Evening","1154","$165,430"
"6/27/2005","845 Midday","2081","$219,280"
"6/27/2005","556 Evening","1411","$248,580"
"6/26/2005","145 Evening","3233","$285,450"
"6/25/2005","849 Midday","1256","$121,160"
"6/25/2005","409 Evening","1820","$260,900"
"6/24/2005","111 Midday","21019","$8,115,500"
"6/24/2005","682 Evening","3050","$233,170"
"6/23/2005","461 Midday","4639","$418,940"
"6/23/2005","711 Evening","7834","$1,887,500"
"6/22/2005","634 Midday","2263","$229,930"
"6/22/2005","940 Evening","1762","$144,730"
"6/21/2005","370 Midday","2246","$174,890"
"6/21/2005","728 Evening","1728","$221,570"
"6/20/2005","832 Midday","2338","$208,450"
"6/20/2005","678 Evening","4237","$549,670"
"6/19/2005","199 Evening","2304","$338,740"
"6/18/2005","607 Midday","2208","$210,150"
"6/18/2005","856 Evening","1899","$178,170"
"6/17/2005","287 Midday","3623","$331,150"
"6/17/2005","306 Evening","2633","$310,470"
"6/16/2005","455 Midday","1594","$294,910"
"6/16/2005","693 Evening","1935","$156,500"
"6/15/2005","901 Midday","4231","$413,980"
"6/15/2005","905 Evening","2043","$231,340"
"6/14/2005","576 Midday","3187","$295,950"
"6/14/2005","308 Evening","2164","$251,820"
"6/13/2005","376 Midday","2514","$253,480"
"6/13/2005","089 Evening","1753","$134,040"
"6/12/2005","973 Evening","1980","$198,020"
"6/11/2005","292 Midday","1382","$227,940"
"6/11/2005","066 Evening","2006","$304,540"
"6/10/2005","570 Midday","1498","$151,600"
"6/10/2005","690 Evening","2716","$222,440"
"6/9/2005","535 Midday","1247","$233,610"
"6/9/2005","644 Evening","2407","$370,560"
"6/8/2005","868 Midday","1282","$192,850"
"6/8/2005","489 Evening","2147","$229,900"
"6/7/2005","203 Midday","2423","$217,260"
"6/7/2005","383 Evening","1330","$238,120"
